audit_id,user_id,role,action,patient_id,timestamp,record_type,record_id,actions_per_hour,unique_patients_accessed,off_hours_flag,untreated_patient_ratio,record_type_entropy,rapid_edit_flag,cross_role_action_flag,session_duration_minutes,is_anomaly
3724,DOC_015,doctor,view_record,e126e379-083f-ea08-0358-303361acf072,2026-04-21 12:05:31,medical_record,MEDICAL_RECORD_3778,19,15,0,0.03,1.149,0,0,68.63,0
3725,DOC_001,doctor,view_observation,88f931d5-4cfa-4be9-c6be-738d5fc8c215,2026-05-13 04:53:15,observation,OBSERVATION_6408,14,5,1,0.12,1.522,0,0,9.84,0
3726,ADM_003,admin,manage_user,235bd53d-07f7-5874-c952-5126acfab01e,2026-05-02 01:41:22,user,USER_4968,3,3,1,0.03,1.061,0,0,20.6,0
3727,NUR_003,nurse,update_queue,a82f0145-e797-d65d-bebf-e49dd38bac1e,2026-04-30 07:32:55,appointment,APPOINTMENT_3215,13,19,0,0.02,1.459,0,0,36.13,0
3728,PATUSER_019,patient,view_own_record,ad37dc95-561f-9348-6577-eff9b22d47c2,2026-03-25 01:23:13,medical_record,MEDICAL_RECORD_2058,2,2,1,0.0,1.53,0,0,57.57,0
3729,PATUSER_007,patient,view_own_record,ed1c3b46-34b9-221b-cb10-682e9ed9ddbd,2026-04-02 11:40:09,medical_record,MEDICAL_RECORD_1511,4,3,0,0.0,1.753,0,0,20.37,0
3730,DOC_005,doctor,view_record,d1e9c67e-e701-dbf5-aa21-bb9ae3751b97,2026-04-09 05:30:06,medical_record,MEDICAL_RECORD_5924,24,3,1,0.05,1.918,0,0,22.78,0
3731,ADM_002,admin,view_report,5e236a28-42bb-348c-3267-03ed1a052b40,2026-05-13 04:05:46,report,REPORT_8952,2,0,1,0.04,1.485,0,0,43.46,0
3732,PATUSER_018,patient,book_appointment,e94fc8e2-b867-5164-0607-5e5eb581b150,2026-05-14 11:44:05,appointment,APPOINTMENT_8787,2,1,0,0.0,1.252,1,0,14.6,0
3733,NUR_005,nurse,update_vitals,11b2d013-d581-7187-e88b-7a04781d307b,2026-05-01 03:09:46,observation,OBSERVATION_1060,27,22,1,0.02,0.811,0,0,18.74,0
3734,NUR_007,nurse,update_vitals,4ca3be26-4f97-27f0-32fa-6ea155eba23a,2026-05-17 09:43:26,observation,OBSERVATION_9192,23,21,0,0.07,1.811,0,0,72.11,0
3735,PATUSER_003,patient,cancel_appointment,e7fccc97-5df9-b27f-8322-44fd5b624936,2026-05-03 09:54:25,appointment,APPOINTMENT_1546,4,3,0,0.0,1.837,0,0,25.54,0
3736,ADM_002,admin,view_audit,3844e0c5-14c7-8f87-19b0-8f769b3bdd70,2026-03-26 07:28:33,audit,AUDIT_9032,11,4,0,0.05,1.658,0,0,27.33,0
3737,NUR_001,nurse,update_queue,ed1c3b46-34b9-221b-cb10-682e9ed9ddbd,2026-05-15 09:27:20,appointment,APPOINTMENT_8842,30,23,0,0.03,1.459,0,0,54.28,0
3738,PATUSER_009,patient,view_own_record,8db9c819-1c0b-c9a9-3e31-4b85f52201d2,2026-05-02 04:11:35,medical_record,MEDICAL_RECORD_3210,2,3,1,0.0,1.447,0,0,14.32,0
3739,PATUSER_001,patient,book_appointment,f8540aed-49fc-9dd6-b195-288635b1d17a,2026-04-04 01:30:27,appointment,APPOINTMENT_7643,4,2,1,0.0,1.826,0,0,32.53,0
3740,PATUSER_020,patient,book_appointment,dd0de87d-2596-9c38-a834-6f5246a48a51,2026-05-09 03:26:14,appointment,APPOINTMENT_3000,4,3,1,0.0,1.95,0,0,18.78,0
3741,NUR_001,nurse,update_queue,88f931d5-4cfa-4be9-c6be-738d5fc8c215,2026-04-01 00:54:06,appointment,APPOINTMENT_7124,11,22,1,0.03,1.936,0,0,23.36,0
3742,DOC_004,doctor,update_diagnosis,79402472-6884-1aca-759a-a23f36ee8dca,2026-04-01 08:49:34,condition,CONDITION_4190,17,11,0,0.2,1.846,0,0,14.72,0
3743,DOC_010,doctor,view_observation,07052ffe-5096-f813-923b-f3a32be34399,2026-04-05 03:27:18,observation,OBSERVATION_9057,16,13,1,0.07,1.971,0,0,30.25,0
3744,PATUSER_027,patient,view_own_record,21adc8c0-7e1e-5167-1ac1-5449a6a2c73f,2026-03-27 06:51:14,medical_record,MEDICAL_RECORD_1070,4,1,0,0.0,0.811,0,0,67.59,0
3745,DOC_015,doctor,view_observation,a82f0145-e797-d65d-bebf-e49dd38bac1e,2026-05-10 04:24:45,observation,OBSERVATION_8791,10,10,1,0.08,1.664,0,0,18.92,0
3746,PATUSER_021,patient,book_appointment,a992fe7d-cd9b-0ace-6e0b-f6f0b5f01fc3,2026-04-10 01:47:06,appointment,APPOINTMENT_9805,2,1,1,0.0,1.252,0,0,20.43,0
3747,PATUSER_028,patient,view_queue,20f1f5b5-38be-6554-7a24-9fcc8d4bd6c4,2026-05-08 09:30:19,queue,QUEUE_7068,4,3,0,0.0,1.669,0,0,55.33,0
3748,DOC_013,doctor,create_prescription,5dd32bff-9eaf-50ef-db4f-c6065be13792,2026-05-04 06:20:38,prescription,PRESCRIPTION_9723,23,14,0,0.16,1.46,0,0,30.57,0
3749,DOC_001,doctor,update_diagnosis,d1838618-2a96-9761-0b8d-89a92a022bcc,2026-04-21 20:08:58,condition,CONDITION_4027,51,73,0,0.82,1.95,1,0,156.65,1
3750,PATUSER_021,patient,cancel_appointment,f2df6bf3-460e-f410-cac9-472739e5df85,2026-04-13 09:54:54,appointment,APPOINTMENT_9849,6,3,0,0.0,0.918,0,0,8.79,0
3751,DOC_006,doctor,view_record,e8b56457-438e-7a2e-04ee-e0b2ec149f61,2026-04-24 04:08:03,medical_record,MEDICAL_RECORD_3758,9,13,1,0.08,1.573,0,0,31.28,0
3752,DOC_009,doctor,update_diagnosis,1290bba5-c164-4273-9694-c3ce92270ef2,2026-05-17 03:29:47,condition,CONDITION_2870,7,16,1,0.08,1.557,0,0,54.83,0
3753,DOC_013,doctor,view_record,cc4e166f-53eb-f57b-fb9c-72dddeeb448f,2026-04-11 08:19:28,medical_record,MEDICAL_RECORD_9087,20,9,0,0.11,1.5,0,0,23.32,0
3754,PATUSER_023,patient,view_own_record,c5d42b3b-72de-b953-545d-1de4cf59d279,2026-05-08 04:10:33,medical_record,MEDICAL_RECORD_4997,3,3,1,0.0,1.918,0,0,23.76,0
3755,PATUSER_018,patient,cancel_appointment,392c8ae6-3c3b-1ff7-c35c-4e64946db9b6,2026-05-12 03:29:08,appointment,APPOINTMENT_4637,1,3,1,0.0,1.918,0,0,69.84,0
3756,DOC_012,doctor,create_prescription,155649eb-5d3e-41ca-5a2c-78972a1721f4,2026-04-27 04:41:45,prescription,PRESCRIPTION_3297,5,12,1,0.14,1.685,0,0,39.86,0
3757,PATUSER_012,patient,view_own_record,b09b332a-a8b1-5541-6855-d6420f922505,2026-05-19 03:40:06,medical_record,MEDICAL_RECORD_7364,2,1,1,0.0,1.371,0,0,34.61,0
3758,NUR_002,nurse,update_vitals,b09b332a-a8b1-5541-6855-d6420f922505,2026-04-19 11:10:44,observation,OBSERVATION_1378,24,17,0,0.09,1.959,0,0,14.72,0
3759,PATUSER_007,patient,book_appointment,19e9c5a5-4114-0f95-e5e8-29cd6749d4e1,2026-05-19 11:55:58,appointment,APPOINTMENT_4166,1,3,0,0.0,1.449,0,0,28.65,0
3760,DOC_011,doctor,update_diagnosis,a992fe7d-cd9b-0ace-6e0b-f6f0b5f01fc3,2026-05-19 10:45:44,condition,CONDITION_5114,12,9,0,0.19,1.959,0,0,6.34,0
3761,PATUSER_024,patient,view_queue,e1571870-cf37-1c6b-c97f-c4ab9a32b172,2026-04-26 06:04:39,queue,QUEUE_7478,6,2,0,0.0,1.888,0,0,60.43,0
3762,DOC_015,doctor,update_diagnosis,754c6983-a899-1c3c-f51d-2af172b88b91,2026-04-13 11:48:55,condition,CONDITION_3882,20,3,0,0.17,0.722,0,0,55.88,0
3763,DOC_015,doctor,view_record,d1838618-2a96-9761-0b8d-89a92a022bcc,2026-04-08 09:07:10,medical_record,MEDICAL_RECORD_2388,18,5,0,0.21,1.459,0,0,47.55,0
3764,PATUSER_016,patient,view_audit,ad37dc95-561f-9348-6577-eff9b22d47c2,2026-05-09 16:46:15,audit,AUDIT_2655,77,27,0,0.84,2.085,1,1,130.42,1
3765,PATUSER_013,patient,cancel_appointment,392c8ae6-3c3b-1ff7-c35c-4e64946db9b6,2026-04-20 02:50:22,appointment,APPOINTMENT_9756,4,1,1,0.0,1.459,0,0,24.09,0
3766,PATUSER_030,patient,view_own_record,5e236a28-42bb-348c-3267-03ed1a052b40,2026-05-07 09:31:53,medical_record,MEDICAL_RECORD_8149,4,1,0,0.0,2.0,0,0,30.94,0
3767,PATUSER_006,patient,book_appointment,668a10b4-c005-0df3-522e-b068e0d29ea9,2026-05-01 08:18:58,appointment,APPOINTMENT_5868,4,3,0,0.0,1.449,0,0,17.37,0
3768,PATUSER_022,patient,view_queue,df4576f2-f38f-02c0-b20f-6153754c41a6,2026-04-22 11:22:34,queue,QUEUE_2333,6,3,0,0.0,1.371,0,0,31.81,0
3769,PATUSER_010,patient,view_queue,dda456b9-cd60-e91b-8a88-fd381a9e4611,2026-04-15 10:05:18,queue,QUEUE_8729,2,3,0,0.0,1.981,0,0,52.92,0
3770,DOC_005,doctor,update_diagnosis,5dd32bff-9eaf-50ef-db4f-c6065be13792,2026-04-13 09:07:09,condition,CONDITION_5911,23,11,0,0.1,1.823,0,0,51.87,0
3771,PATUSER_028,patient,view_queue,2925a752-da6a-ef1f-31aa-68b0c2ff5027,2026-04-23 03:10:38,queue,QUEUE_6039,6,3,1,0.0,0.811,0,0,31.27,0
3772,DOC_001,doctor,view_observation,7f857501-0257-2c7f-2e8f-9886705681f3,2026-03-25 05:46:52,observation,OBSERVATION_2032,5,10,1,0.1,0.811,1,0,67.88,0
3773,DOC_009,doctor,update_diagnosis,2b31de7e-3596-37c7-1d46-db12d82e73ef,2026-04-21 11:42:38,condition,CONDITION_5159,10,18,0,0.16,1.891,0,0,33.03,0
3774,PATUSER_022,patient,view_queue,4f0c6acb-066b-1f8d-228d-5e5a973d1fef,2026-04-01 09:11:28,queue,QUEUE_5173,4,2,0,0.0,0.971,0,0,24.44,0
3775,NUR_004,nurse,register_walkin,744a7169-4e89-61ff-27f2-3c736abf4368,2026-03-28 05:53:11,appointment,APPOINTMENT_5036,25,13,1,0.1,1.0,0,0,58.27,0
3776,PATUSER_021,patient,view_queue,df4576f2-f38f-02c0-b20f-6153754c41a6,2026-05-04 05:38:46,queue,QUEUE_4290,2,1,1,0.0,1.837,0,0,61.63,0
3777,DOC_004,doctor,view_observation,8fcbd58f-7e61-d74d-9b35-46d267ecbbd3,2026-05-19 05:11:51,observation,OBSERVATION_6611,12,4,1,0.03,1.936,0,0,8.84,0
3778,PATUSER_019,patient,cancel_appointment,ed1c3b46-34b9-221b-cb10-682e9ed9ddbd,2026-04-02 07:14:30,appointment,APPOINTMENT_3346,1,3,0,0.0,1.918,0,0,51.19,0
3779,ADM_001,admin,view_report,9cefc3e8-33f8-beac-d280-fb10e474151c,2026-05-18 06:59:32,report,REPORT_6637,7,5,0,0.01,1.5,1,0,18.26,0
3780,PATUSER_005,patient,view_queue,b23941a4-269e-2ac4-8ced-75d1ac8b1b1d,2026-04-03 06:39:07,queue,QUEUE_4398,1,3,0,0.0,1.5,0,0,25.84,0
3781,PATUSER_008,patient,cancel_appointment,57b901cb-d3d2-258c-2773-57008eb32345,2026-04-12 10:55:54,appointment,APPOINTMENT_8936,6,2,0,0.0,1.784,0,0,35.53,0
3782,DOC_014,doctor,view_observation,9cefc3e8-33f8-beac-d280-fb10e474151c,2026-05-16 10:42:41,observation,OBSERVATION_6727,10,6,0,0.16,1.922,0,0,60.66,0
3783,PATUSER_011,patient,view_own_record,f84719a0-d28d-ec20-64a8-a17992dcd9ac,2026-05-03 08:31:29,medical_record,MEDICAL_RECORD_1646,3,1,0,0.0,1.5,0,0,17.7,0
3784,DOC_001,doctor,create_prescription,19e9c5a5-4114-0f95-e5e8-29cd6749d4e1,2026-04-13 01:27:24,prescription,PRESCRIPTION_6151,24,3,1,0.1,1.826,0,0,71.47,0
3785,DOC_004,doctor,view_observation,20f1f5b5-38be-6554-7a24-9fcc8d4bd6c4,2026-05-06 09:16:06,observation,OBSERVATION_9056,21,8,0,0.15,1.557,0,0,22.65,0
3786,PATUSER_013,patient,view_own_record,b4679b26-64ac-c348-6667-1e9093ae866f,2026-04-11 08:46:42,medical_record,MEDICAL_RECORD_1597,2,1,0,0.0,0.918,0,0,50.06,0
3787,DOC_005,doctor,create_prescription,c95c96d5-ac6e-6ab6-143b-6da3e3923f39,2026-04-19 03:55:40,prescription,PRESCRIPTION_9038,22,15,1,0.2,1.975,0,0,59.25,0
3788,PATUSER_028,patient,cancel_appointment,ea7deb48-7fa5-3406-28b9-051b0c18d363,2026-04-15 02:39:33,appointment,APPOINTMENT_7421,5,2,1,0.0,1.549,0,0,15.48,0
3789,DOC_013,doctor,view_observation,2d457e3d-90cb-357e-f7e0-3014068d2f29,2026-04-23 07:31:32,observation,OBSERVATION_4232,8,16,0,0.12,1.895,0,0,12.45,0
3790,ADM_002,admin,view_report,79402472-6884-1aca-759a-a23f36ee8dca,2026-05-18 04:35:34,report,REPORT_6421,14,1,1,0.03,0.811,0,0,36.74,0
3791,PATUSER_023,patient,cancel_appointment,0369610a-4641-e2d5-80b2-844b2bd99f16,2026-05-21 02:25:22,appointment,APPOINTMENT_3855,2,2,1,0.0,1.936,0,0,21.37,0
3792,PATUSER_008,patient,view_queue,9cefc3e8-33f8-beac-d280-fb10e474151c,2026-05-15 10:30:28,queue,QUEUE_6437,2,1,0,0.0,1.792,0,0,37.34,0
3793,PATUSER_017,patient,cancel_appointment,465dd060-e77a-9924-0d7a-75d52d39a714,2026-03-27 02:23:21,appointment,APPOINTMENT_5934,5,2,1,0.0,1.76,1,0,5.9,0
3794,PATUSER_018,patient,cancel_appointment,910f9d72-b5f2-60bf-8302-274ac5d74635,2026-05-07 00:53:19,appointment,APPOINTMENT_2534,5,1,1,0.0,1.895,0,0,18.38,0
3795,PATUSER_012,patient,book_appointment,054e161c-d33f-0970-2018-1f19582e0813,2026-05-11 10:09:49,appointment,APPOINTMENT_8232,6,1,0,0.0,1.842,0,0,43.03,0
3796,DOC_005,doctor,update_diagnosis,8fcbd58f-7e61-d74d-9b35-46d267ecbbd3,2026-05-18 03:10:30,condition,CONDITION_2743,16,18,1,0.07,1.906,0,0,10.42,0
3797,PATUSER_025,patient,view_record,d5d8b210-bca5-a9ce-0711-3d09468bfe47,2026-05-06 19:34:55,medical_record,MEDICAL_RECORD_5886,59,44,0,0.65,2.197,0,1,252.02,1
3798,PATUSER_011,patient,book_appointment,e8b56457-438e-7a2e-04ee-e0b2ec149f61,2026-04-01 01:06:59,appointment,APPOINTMENT_2390,2,1,1,0.0,1.918,0,0,28.81,0
3799,ADM_002,admin,view_report,11b2d013-d581-7187-e88b-7a04781d307b,2026-04-09 08:19:23,report,REPORT_4566,14,1,0,0.09,1.95,0,0,52.23,0
3800,DOC_005,doctor,update_diagnosis,dd0de87d-2596-9c38-a834-6f5246a48a51,2026-05-06 05:37:34,condition,CONDITION_6730,21,8,1,0.07,1.585,0,0,60.93,0
3801,NUR_005,nurse,update_queue,d1838618-2a96-9761-0b8d-89a92a022bcc,2026-03-30 07:35:49,appointment,APPOINTMENT_1976,9,16,0,0.11,0.918,0,0,22.38,0
3802,PATUSER_005,patient,view_own_record,754c6983-a899-1c3c-f51d-2af172b88b91,2026-05-17 11:02:06,medical_record,MEDICAL_RECORD_1716,6,1,0,0.0,1.95,0,0,28.12,0
3803,PATUSER_005,patient,book_appointment,8db9c819-1c0b-c9a9-3e31-4b85f52201d2,2026-04-17 05:53:59,appointment,APPOINTMENT_7715,1,2,1,0.0,1.669,0,0,20.28,0
3804,DOC_013,doctor,view_record,1290bba5-c164-4273-9694-c3ce92270ef2,2026-04-08 09:18:24,medical_record,MEDICAL_RECORD_1580,6,6,0,0.11,2.0,0,0,55.29,0
3805,PATUSER_013,patient,book_appointment,d20dc49f-5674-961e-a123-6e3000654b95,2026-04-18 02:17:38,appointment,APPOINTMENT_8255,2,3,1,0.0,1.842,0,0,71.32,0
3806,PATUSER_002,patient,view_own_record,79402472-6884-1aca-759a-a23f36ee8dca,2026-04-22 03:25:05,medical_record,MEDICAL_RECORD_6704,2,2,1,0.0,1.5,0,0,40.12,0
3807,DOC_011,doctor,view_record,d1838618-2a96-9761-0b8d-89a92a022bcc,2026-04-05 00:40:39,medical_record,MEDICAL_RECORD_3661,12,9,1,0.15,-0.0,0,0,66.57,0
3808,PATUSER_027,patient,book_appointment,ad37dc95-561f-9348-6577-eff9b22d47c2,2026-04-02 03:32:24,appointment,APPOINTMENT_9854,3,1,1,0.0,1.371,0,0,29.82,0
3809,PATUSER_028,patient,view_audit,3eee4689-2d02-6ec9-c257-42b3adfdcd70,2026-05-01 21:17:14,audit,AUDIT_3112,69,56,0,0.76,1.753,0,1,236.37,1
3810,PATUSER_017,patient,view_own_record,047f3ed4-bdea-7cd6-6e80-8537a3979cc6,2026-04-24 09:13:48,medical_record,MEDICAL_RECORD_4754,4,1,0,0.0,1.936,0,0,46.49,0
3811,PATUSER_012,patient,view_queue,88f931d5-4cfa-4be9-c6be-738d5fc8c215,2026-04-14 01:10:04,queue,QUEUE_6702,1,2,1,0.0,2.0,0,0,25.23,0
3812,DOC_004,doctor,view_observation,843d8b33-f833-1324-2aa6-e07c91e49204,2026-04-22 07:00:09,observation,OBSERVATION_6649,12,13,0,0.07,1.449,0,0,74.57,0
3813,PATUSER_017,patient,book_appointment,073b376b-9659-3e78-c6a6-a08b74d710da,2026-05-17 10:35:09,appointment,APPOINTMENT_3082,1,3,0,0.0,1.557,0,0,62.97,0
3814,PATUSER_005,patient,cancel_appointment,1290bba5-c164-4273-9694-c3ce92270ef2,2026-04-05 09:25:28,appointment,APPOINTMENT_5461,6,3,0,0.0,1.975,0,0,14.98,0
3815,PATUSER_001,patient,view_own_record,11b2d013-d581-7187-e88b-7a04781d307b,2026-04-04 07:16:02,medical_record,MEDICAL_RECORD_9925,2,3,0,0.0,1.371,0,0,31.04,0
3816,PATUSER_007,patient,view_queue,5e236a28-42bb-348c-3267-03ed1a052b40,2026-04-15 01:08:15,queue,QUEUE_9716,2,3,1,0.0,1.5,0,0,21.27,0
3817,NUR_006,nurse,update_vitals,5dd32bff-9eaf-50ef-db4f-c6065be13792,2026-04-16 08:35:20,observation,OBSERVATION_2471,13,16,0,0.06,1.859,0,0,17.9,0
3818,PATUSER_029,patient,book_appointment,9b5ce034-80bf-4c6b-f400-3a89fc0d135b,2026-05-18 10:54:44,appointment,APPOINTMENT_9585,4,3,0,0.0,1.825,0,0,47.56,0
3819,PATUSER_002,patient,view_own_record,12a088f3-264b-6a9f-9a57-678747110969,2026-04-18 09:47:59,medical_record,MEDICAL_RECORD_3760,5,1,0,0.0,1.959,0,0,33.6,0
3820,PATUSER_009,patient,view_queue,a24f1dcf-ef87-f609-183a-d00bcc9b7292,2026-05-20 08:55:13,queue,QUEUE_8784,6,3,0,0.0,1.561,0,0,61.29,0
3821,PATUSER_003,patient,book_appointment,c5d42b3b-72de-b953-545d-1de4cf59d279,2026-04-17 09:57:56,appointment,APPOINTMENT_5400,4,2,0,0.0,1.837,0,0,61.47,0
3822,DOC_013,doctor,create_prescription,fb36d3d9-666c-c4c2-bb96-c9195538d4df,2026-03-31 10:22:10,prescription,PRESCRIPTION_4787,24,14,0,0.05,1.842,0,0,45.35,0
3823,PATUSER_018,patient,cancel_appointment,b4679b26-64ac-c348-6667-1e9093ae866f,2026-04-05 00:49:34,appointment,APPOINTMENT_5918,4,2,1,0.0,1.685,0,0,12.26,0
3824,PATUSER_030,patient,view_own_record,4642b627-0caa-32c4-a7cd-87689252d332,2026-05-14 00:42:10,medical_record,MEDICAL_RECORD_1158,5,2,1,0.0,1.614,0,0,41.19,0
3825,PATUSER_023,patient,cancel_appointment,9cefc3e8-33f8-beac-d280-fb10e474151c,2026-04-09 01:14:53,appointment,APPOINTMENT_5784,2,1,1,0.0,1.811,0,0,71.04,0
3826,PATUSER_028,patient,update_diagnosis,8e21cb1f-b016-dda9-1d06-c920c24a0b37,2026-04-10 15:30:41,condition,CONDITION_4750,51,55,0,0.78,1.5,1,1,194.42,1
3827,PATUSER_018,patient,view_queue,e60a6ecc-5639-5800-4bf2-8e8a2865e55c,2026-05-04 00:29:56,queue,QUEUE_8762,1,2,1,0.0,1.5,0,0,40.44,0
3828,PATUSER_015,patient,cancel_appointment,073b376b-9659-3e78-c6a6-a08b74d710da,2026-05-20 06:58:20,appointment,APPOINTMENT_1151,3,3,0,0.0,0.918,0,0,6.42,0
3829,DOC_003,doctor,view_record,b23941a4-269e-2ac4-8ced-75d1ac8b1b1d,2026-04-01 15:34:08,medical_record,MEDICAL_RECORD_7777,44,46,0,0.96,1.846,1,0,239.82,1
3830,DOC_015,doctor,view_record,8e21cb1f-b016-dda9-1d06-c920c24a0b37,2026-05-09 05:57:06,medical_record,MEDICAL_RECORD_2025,17,12,1,0.07,1.459,0,0,23.56,0
3831,DOC_015,doctor,create_prescription,cc4e166f-53eb-f57b-fb9c-72dddeeb448f,2026-04-15 06:02:42,prescription,PRESCRIPTION_8871,9,3,0,0.1,1.891,0,0,23.34,0
3832,NUR_005,nurse,view_appointment,11b2d013-d581-7187-e88b-7a04781d307b,2026-05-07 11:08:02,appointment,APPOINTMENT_9762,21,19,0,0.02,1.859,0,0,27.79,0
3833,PATUSER_030,patient,view_own_record,9e25d332-9229-0803-ad9f-ca235142458e,2026-05-22 04:32:09,medical_record,MEDICAL_RECORD_4723,6,1,1,0.0,1.658,0,0,27.99,0
3834,PATUSER_005,patient,view_own_record,a82f0145-e797-d65d-bebf-e49dd38bac1e,2026-04-08 01:34:17,medical_record,MEDICAL_RECORD_7063,1,3,1,0.0,1.73,0,0,48.8,0
3835,PATUSER_028,patient,cancel_appointment,f8540aed-49fc-9dd6-b195-288635b1d17a,2026-04-09 02:54:29,appointment,APPOINTMENT_1059,3,3,1,0.0,1.549,0,0,57.63,0
3836,PATUSER_011,patient,book_appointment,820d39a0-d304-2b9d-25a8-d705deede745,2026-05-16 11:34:10,appointment,APPOINTMENT_6552,5,3,0,0.0,1.406,0,0,47.45,0
3837,DOC_008,doctor,update_diagnosis,d5d8b210-bca5-a9ce-0711-3d09468bfe47,2026-05-16 09:03:34,condition,CONDITION_7031,12,9,0,0.12,1.585,0,0,28.49,0
3838,NUR_004,nurse,view_appointment,910f9d72-b5f2-60bf-8302-274ac5d74635,2026-04-06 10:01:03,appointment,APPOINTMENT_1547,28,21,0,0.0,1.918,0,0,27.33,0
3839,PATUSER_025,patient,cancel_appointment,8c562216-cb73-0829-2fa4-123468939df6,2026-05-21 11:40:02,appointment,APPOINTMENT_2122,5,2,0,0.0,1.761,0,0,38.97,0
3840,DOC_003,doctor,create_prescription,4ca3be26-4f97-27f0-32fa-6ea155eba23a,2026-04-07 02:07:01,prescription,PRESCRIPTION_5064,12,6,1,0.07,1.557,0,0,16.06,0
3841,PATUSER_017,patient,view_own_record,047f3ed4-bdea-7cd6-6e80-8537a3979cc6,2026-03-31 09:19:09,medical_record,MEDICAL_RECORD_8511,3,3,0,0.0,1.891,0,0,25.13,0
3842,NUR_005,nurse,update_vitals,6367a5b3-1689-57b4-634f-693bb600e552,2026-05-11 01:32:20,observation,OBSERVATION_1856,18,11,1,0.04,1.5,0,0,73.01,0
3843,NUR_001,nurse,update_vitals,f5de0af7-bfb4-270e-8175-e12515583ea8,2026-04-08 02:34:46,observation,OBSERVATION_5844,29,21,1,0.04,2.0,0,0,49.47,0
3844,PATUSER_024,patient,view_own_record,5dd32bff-9eaf-50ef-db4f-c6065be13792,2026-03-30 02:02:05,medical_record,MEDICAL_RECORD_7599,4,3,1,0.0,1.557,0,0,64.92,0
3845,DOC_001,doctor,create_prescription,820d39a0-d304-2b9d-25a8-d705deede745,2026-03-30 06:54:41,prescription,PRESCRIPTION_1504,18,11,0,0.17,1.792,0,0,46.01,0
3846,PATUSER_005,patient,cancel_appointment,c5d42b3b-72de-b953-545d-1de4cf59d279,2026-04-18 08:02:42,appointment,APPOINTMENT_1855,3,1,0,0.0,1.459,0,0,40.7,0
3847,PATUSER_027,patient,cancel_appointment,dd0de87d-2596-9c38-a834-6f5246a48a51,2026-03-27 03:02:09,appointment,APPOINTMENT_3943,3,1,1,0.0,1.906,0,0,63.19,0
3848,PATUSER_017,patient,book_appointment,57b901cb-d3d2-258c-2773-57008eb32345,2026-04-21 09:30:59,appointment,APPOINTMENT_3912,2,2,0,0.0,1.522,0,0,53.1,0
3849,PATUSER_019,patient,view_own_record,10751dec-9152-b658-beeb-ba433fbb9213,2026-04-07 01:05:06,medical_record,MEDICAL_RECORD_5744,1,1,1,0.0,1.792,0,0,20.24,0
3850,NUR_007,nurse,update_vitals,7bbc22dd-2b36-8b49-3bcc-14c25dafd13e,2026-05-16 03:00:55,observation,OBSERVATION_5728,12,20,1,0.05,0.811,0,0,5.19,0
3851,PATUSER_017,patient,cancel_appointment,a24f1dcf-ef87-f609-183a-d00bcc9b7292,2026-05-07 01:03:08,appointment,APPOINTMENT_9324,4,1,1,0.0,1.557,0,0,12.2,0
3852,PATUSER_023,patient,view_own_record,ad37dc95-561f-9348-6577-eff9b22d47c2,2026-05-20 10:33:10,medical_record,MEDICAL_RECORD_7330,1,2,0,0.0,1.722,0,0,18.97,0
3853,PATUSER_021,patient,cancel_appointment,4f0c6acb-066b-1f8d-228d-5e5a973d1fef,2026-04-08 00:42:37,appointment,APPOINTMENT_6018,3,2,1,0.0,1.406,0,0,9.41,0
3854,PATUSER_026,patient,view_own_record,57b901cb-d3d2-258c-2773-57008eb32345,2026-05-07 04:44:56,medical_record,MEDICAL_RECORD_9210,4,3,1,0.0,1.449,0,0,31.16,0
3855,PATUSER_011,patient,update_diagnosis,9e25d332-9229-0803-ad9f-ca235142458e,2026-05-10 18:11:16,condition,CONDITION_9514,80,29,0,0.79,2.23,0,1,290.88,1
3856,PATUSER_011,patient,view_queue,3bc81e09-7091-bc59-a58a-39b485d9e48b,2026-05-17 06:53:41,queue,QUEUE_2255,1,1,0,0.0,1.459,0,0,66.78,0
3857,PATUSER_011,patient,view_own_record,bfb0d055-557b-4579-1a3b-78cc2ead82c9,2026-05-06 09:54:39,medical_record,MEDICAL_RECORD_2667,5,2,0,0.0,1.906,0,0,68.54,0
3858,DOC_002,doctor,view_record,b23941a4-269e-2ac4-8ced-75d1ac8b1b1d,2026-04-10 10:01:11,medical_record,MEDICAL_RECORD_2459,12,11,0,0.09,1.73,0,0,8.42,0
3859,ADM_002,admin,view_report,20f1f5b5-38be-6554-7a24-9fcc8d4bd6c4,2026-04-28 06:49:50,report,REPORT_5527,5,1,0,0.1,1.988,0,0,6.84,0
3860,PATUSER_011,patient,cancel_appointment,11b2d013-d581-7187-e88b-7a04781d307b,2026-04-04 02:25:05,appointment,APPOINTMENT_4074,3,3,1,0.0,1.922,0,0,12.98,0
3861,PATUSER_019,patient,view_own_record,d5d8b210-bca5-a9ce-0711-3d09468bfe47,2026-05-22 02:02:41,medical_record,MEDICAL_RECORD_4697,2,3,1,0.0,1.0,0,0,66.44,0
3862,NUR_007,nurse,update_queue,4ca3be26-4f97-27f0-32fa-6ea155eba23a,2026-05-19 10:33:56,appointment,APPOINTMENT_5184,27,25,0,0.06,1.906,0,0,38.41,0
3863,ADM_002,admin,manage_user,054e161c-d33f-0970-2018-1f19582e0813,2026-04-25 09:35:49,user,USER_6011,14,7,0,0.01,1.891,0,0,52.32,0
